Entity,Code,Year,Solar (% equivalent primary energy)
Greece,GRC,2014,3.3709693
Greece,GRC,2015,3.4065094
Greece,GRC,2016,3.4775965
Greece,GRC,2017,4.0354595
Greece,GRC,2018,3.1458173
Greece,GRC,2019,3.7529316
Greece,GRC,2020,4.21888
Greece,GRC,2021,4.622667
High-income countries,,1965,0
High-income countries,,1966,0
High-income countries,,1967,0
High-income countries,,1968,0
High-income countries,,1969,0
High-income countries,,1970,0
High-income countries,,1971,0
High-income countries,,1972,0
High-income countries,,1973,0
High-income countries,,1974,0
High-income countries,,1975,0
High-income countries,,1976,0
High-income countries,,1977,0
High-income countries,,1978,0
High-income countries,,1979,0
High-income countries,,1980,0
High-income countries,,1981,0
High-income countries,,1982,0
High-income countries,,1983,0.000018972756
High-income countries,,1984,0.00003811617
High-income countries,,1985,0.00006931193
High-income countries,,1986,0.000088147644
High-income countries,,1987,0.000059843147
High-income countries,,1988,0.00005557344
High-income countries,,1989,0.001402006
High-income countries,,1990,0.002043825
High-income countries,,1991,0.0026341164
High-income countries,,1992,0.002394258
High-income countries,,1993,0.0028084207
High-income countries,,1994,0.0029445032
High-income countries,,1995,0.0030552058
High-income countries,,1996,0.0032081872
High-income countries,,1997,0.0033987216
High-income countries,,1998,0.003652314
High-income countries,,1999,0.0040066466
High-income countries,,2000,0.004516056
High-income countries,,2001,0.006027658
High-income countries,,2002,0.0074719754
High-income countries,,2003,0.009193874
High-income countries,,2004,0.011851341
High-income countries,,2005,0.016632387
High-income countries,,2006,0.022779096
High-income countries,,2007,0.030379012
High-income countries,,2008,0.049751285
High-income countries,,2009,0.08610393
High-income countries,,2010,0.13092959
High-income countries,,2011,0.24543184
High-income countries,,2012,0.37243533
High-income countries,,2013,0.4787614
High-income countries,,2014,0.6278342
High-income countries,,2015,0.76157564
High-income countries,,2016,0.8845543
High-income countries,,2017,1.0540221
High-income countries,,2018,1.1870915
High-income countries,,2019,1.3704908
High-income countries,,2020,1.7420933
High-income countries,,2021,1.9719411
Hong Kong,HKG,1965,0
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2000,0
Hong Kong,HKG,2001,0
Hong Kong,HKG,2002,0
Hong Kong,HKG,2003,0
Hong Kong,HKG,2004,0
Hong Kong,HKG,2005,0
Hong Kong,HKG,2006,0
Hong Kong,HKG,2007,0
Hong Kong,HKG,2008,0
Hong Kong,HKG,2009,0
Hong Kong,HKG,2010,0.00086401304
Hong Kong,HKG,2011,0.0025135127
Hong Kong,HKG,2012,0.0025979453
Hong Kong,HKG,2013,0.0025123968
Hong Kong,HKG,2014,0.002565565
Hong Kong,HKG,2015,0.0033010535
Hong Kong,HKG,2016,0.0031912827
Hong Kong,HKG,2017,0.004149343
Hong Kong,HKG,2018,0.0046439376
Hong Kong,HKG,2019,0.0052618063
Hong Kong,HKG,2020,0.008018229
Hong Kong,HKG,2021,0.008701746
Hungary,HUN,1965,0
Hungary,HUN,1966,0
Hungary,HUN,1967,0
Hungary,HUN,1968,0
Hungary,HUN,1969,0
Hungary,HUN,1970,0
Hungary,HUN,1971,0
Hungary,HUN,1972,0
Hungary,HUN,1973,0
Hungary,HUN,1974,0
Hungary,HUN,1975,0
Hungary,HUN,1976,0
Hungary,HUN,1977,0
Hungary,HUN,1978,0
Hungary,HUN,1979,0
Hungary,HUN,1980,0
Hungary,HUN,1981,0
Hungary,HUN,1982,0
Hungary,HUN,1983,0
Hungary,HUN,1984,0
Hungary,HUN,1985,0
Hungary,HUN,1986,0
Hungary,HUN,1987,0
Hungary,HUN,1988,0
Hungary,HUN,1989,0
Hungary,HUN,1990,0
Hungary,HUN,1991,0
Hungary,HUN,1992,0
Hungary,HUN,1993,0
Hungary,HUN,1994,0
Hungary,HUN,1995,0
Hungary,HUN,1996,0
Hungary,HUN,1997,0
Hungary,HUN,1998,0
Hungary,HUN,1999,0
Hungary,HUN,2000,0
Hungary,HUN,2001,0
Hungary,HUN,2002,0
Hungary,HUN,2003,0
Hungary,HUN,2004,0
Hungary,HUN,2005,0
Hungary,HUN,2006,0
Hungary,HUN,2007,0
Hungary,HUN,2008,0.00094796316
Hungary,HUN,2009,0.0010292038
Hungary,HUN,2010,0.0009993521
Hungary,HUN,2011,0.0010243905
Hungary,HUN,2012,0.008736822
Hungary,HUN,2013,0.028618291
Hungary,HUN,2014,0.0761603
Hungary,HUN,2015,0.15122585
Hungary,HUN,2016,0.25559852
Hungary,HUN,2017,0.34476355
Hungary,HUN,2018,0.61322725
Hungary,HUN,2019,1.4349798
Hungary,HUN,2020,2.3865876
Hungary,HUN,2021,3.5173914
Iceland,ISL,1965,0
Iceland,ISL,1966,0
Iceland,ISL,1967,0
Iceland,ISL,1968,0
Iceland,ISL,1969,0
Iceland,ISL,1970,0
Iceland,ISL,1971,0
Iceland,ISL,1972,0
Iceland,ISL,1973,0
Iceland,ISL,1974,0
Iceland,ISL,1975,0
Iceland,ISL,1976,0
Iceland,ISL,1977,0
Iceland,ISL,1978,0
Iceland,ISL,1979,0
Iceland,ISL,1980,0
Iceland,ISL,1981,0
Iceland,ISL,1982,0
Iceland,ISL,1983,0
Iceland,ISL,1984,0
Iceland,ISL,1985,0
Iceland,ISL,1986,0
Iceland,ISL,1987,0
Iceland,ISL,1988,0
Iceland,ISL,1989,0
Iceland,ISL,1990,0
Iceland,ISL,1991,0
Iceland,ISL,1992,0
Iceland,ISL,1993,0
Iceland,ISL,1994,0
Iceland,ISL,1995,0
Iceland,ISL,1996,0
Iceland,ISL,1997,0
Iceland,ISL,1998,0
Iceland,ISL,1999,0
Iceland,ISL,2000,0
Iceland,ISL,2001,0
Iceland,ISL,2002,0
Iceland,ISL,2003,0
Iceland,ISL,2004,0
Iceland,ISL,2005,0
Iceland,ISL,2006,0
Iceland,ISL,2007,0
Iceland,ISL,2008,0
Iceland,ISL,2009,0
Iceland,ISL,2010,0
Iceland,ISL,2011,0
Iceland,ISL,2012,0
Iceland,ISL,2013,0
Iceland,ISL,2014,0
Iceland,ISL,2015,0
Iceland,ISL,2016,0
Iceland,ISL,2017,0
Iceland,ISL,2018,0
Iceland,ISL,2019,0
Iceland,ISL,2020,0
Iceland,ISL,2021,0
India,IND,1965,0
India,IND,1966,0
India,IND,1967,0
India,IND,1968,0
India,IND,1969,0
India,IND,1970,0
India,IND,1971,0
India,IND,1972,0
India,IND,1973,0
India,IND,1974,0
India,IND,1975,0
India,IND,1976,0
India,IND,1977,0
India,IND,1978,0
India,IND,1979,0
India,IND,1980,0
India,IND,1981,0
India,IND,1982,0
India,IND,1983,0
India,IND,1984,0
India,IND,1985,0
India,IND,1986,0
India,IND,1987,0
India,IND,1988,0
India,IND,1989,0
India,IND,1990,0
India,IND,1991,0
India,IND,1992,0
India,IND,1993,0
India,IND,1994,0
India,IND,1995,0.0001012447
India,IND,1996,0.000581402
India,IND,1997,0.00055094133
India,IND,1998,0.0005193994
India,IND,1999,0.00050476746
India,IND,2000,0.000560992
India,IND,2001,0.00087188854
India,IND,2002,0.0009914775
India,IND,2003,0.0011705704
India,IND,2004,0.0012051208
India,IND,2005,0.0011308938
India,IND,2006,0.00042270476
India,IND,2007,0.0031697927
India,IND,2008,0.0031779436
India,IND,2009,0.0034890072
India,IND,2010,0.005002669
India,IND,2011,0.03430321
India,IND,2012,0.08165793
India,IND,2013,0.12826869
India,IND,2014,0.17050447
India,IND,2015,0.22020715
India,IND,2016,0.36921155
India,IND,2017,0.65895945
India,IND,2018,1.0380032
India,IND,2019,1.2857383
India,IND,2020,1.7235659
India,IND,2021,1.8161811
Indonesia,IDN,1965,0
Indonesia,IDN,1966,0
Indonesia,IDN,1967,0
Indonesia,IDN,1968,0
Indonesia,IDN,1969,0
Indonesia,IDN,1970,0
Indonesia,IDN,1971,0
Indonesia,IDN,1972,0
Indonesia,IDN,1973,0
Indonesia,IDN,1974,0
Indonesia,IDN,1975,0
Indonesia,IDN,1976,0
Indonesia,IDN,1977,0
Indonesia,IDN,1978,0
Indonesia,IDN,1979,0
Indonesia,IDN,1980,0
Indonesia,IDN,1981,0
Indonesia,IDN,1982,0
Indonesia,IDN,1983,0
Indonesia,IDN,1984,0
Indonesia,IDN,1985,0
Indonesia,IDN,1986,0
Indonesia,IDN,1987,0
Indonesia,IDN,1988,0
Indonesia,IDN,1989,0
Indonesia,IDN,1990,0
Indonesia,IDN,1991,0
Indonesia,IDN,1992,0
Indonesia,IDN,1993,0
Indonesia,IDN,1994,0
Indonesia,IDN,1995,0
Indonesia,IDN,1996,0
Indonesia,IDN,1997,0
Indonesia,IDN,1998,0
Indonesia,IDN,1999,0
Indonesia,IDN,2000,0
Indonesia,IDN,2001,0
Indonesia,IDN,2002,0
Indonesia,IDN,2003,0
Indonesia,IDN,2004,0
Indonesia,IDN,2005,0
Indonesia,IDN,2006,0
Indonesia,IDN,2007,0
Indonesia,IDN,2008,0.00001794599
Indonesia,IDN,2009,0.000017393368
Indonesia,IDN,2010,0.00008167592
Indonesia,IDN,2011,0.000112747315
Indonesia,IDN,2012,0.0004225566
Indonesia,IDN,2013,0.0007966013
Indonesia,IDN,2014,0.00096727465
Indonesia,IDN,2015,0.0007310952
Indonesia,IDN,2016,0.0028738356
Indonesia,IDN,2017,0.0037658229
Indonesia,IDN,2018,0.010491776
Indonesia,IDN,2019,0.01283349
Indonesia,IDN,2020,0.019959582
Indonesia,IDN,2021,0.021835677
Iran,IRN,1965,0
Iran,IRN,1966,0
Iran,IRN,1967,0
Iran,IRN,1968,0
Iran,IRN,1969,0
Iran,IRN,1970,0
Iran,IRN,1971,0
Iran,IRN,1972,0
Iran,IRN,1973,0
Iran,IRN,1974,0
Iran,IRN,1975,0
Iran,IRN,1976,0
Iran,IRN,1977,0
Iran,IRN,1978,0
Iran,IRN,1979,0
Iran,IRN,1980,0
Iran,IRN,1981,0
Iran,IRN,1982,0
Iran,IRN,1983,0
Iran,IRN,1984,0
Iran,IRN,1985,0
Iran,IRN,1986,0
Iran,IRN,1987,0
Iran,IRN,1988,0
Iran,IRN,1989,0
Iran,IRN,1990,0
Iran,IRN,1991,0
Iran,IRN,1992,0
Iran,IRN,1993,0
Iran,IRN,1994,0
Iran,IRN,1995,0
Iran,IRN,1996,0
Iran,IRN,1997,0
Iran,IRN,1998,0
Iran,IRN,1999,0
Iran,IRN,2000,0
Iran,IRN,2001,0
Iran,IRN,2002,0
Iran,IRN,2003,0
Iran,IRN,2004,0
Iran,IRN,2005,0
Iran,IRN,2006,0.000013363075
Iran,IRN,2007,0.000012570293
Iran,IRN,2008,0.000024158073
Iran,IRN,2009,0.000035161393
Iran,IRN,2010,0.000080128724
Iran,IRN,2011,0.00007623482
Iran,IRN,2012,0.000074980686
Iran,IRN,2013,0.00007186047
Iran,IRN,2014,0.000068335234
Iran,IRN,2015,0.00014593406
Iran,IRN,2016,0.00046348464
Iran,IRN,2017,0.007587544
Iran,IRN,2018,0.018882794
Iran,IRN,2019,0.04124489
Iran,IRN,2020,0.050014723
Iran,IRN,2021,0.05198977
Iraq,IRQ,1965,0
Iraq,IRQ,1966,0
Iraq,IRQ,1967,0
Iraq,IRQ,1968,0
Iraq,IRQ,1969,0
Iraq,IRQ,1970,0
Iraq,IRQ,1971,0
Iraq,IRQ,1972,0
Iraq,IRQ,1973,0
Iraq,IRQ,1974,0
Iraq,IRQ,1975,0
Iraq,IRQ,1976,0
Iraq,IRQ,1977,0
Iraq,IRQ,1978,0
Iraq,IRQ,1979,0
Iraq,IRQ,1980,0
Iraq,IRQ,1981,0
Iraq,IRQ,1982,0
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0
Iraq,IRQ,1985,0
Iraq,IRQ,1986,0
Iraq,IRQ,1987,0
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,0
Iraq,IRQ,1991,0
Iraq,IRQ,1992,0
Iraq,IRQ,1993,0
Iraq,IRQ,1994,0
Iraq,IRQ,1995,0
Iraq,IRQ,1996,0
Iraq,IRQ,1997,0
Iraq,IRQ,1998,0
Iraq,IRQ,1999,0
Iraq,IRQ,2000,0
Iraq,IRQ,2001,0
Iraq,IRQ,2002,0
Iraq,IRQ,2003,0
Iraq,IRQ,2004,0
Iraq,IRQ,2005,0
Iraq,IRQ,2006,0
Iraq,IRQ,2007,0
Iraq,IRQ,2008,0
Iraq,IRQ,2009,0
Iraq,IRQ,2010,0
Iraq,IRQ,2011,0
Iraq,IRQ,2012,0
Iraq,IRQ,2013,0.026616184
Iraq,IRQ,2014,0.034443762
Iraq,IRQ,2015,0.035444696
Iraq,IRQ,2016,0.030696163
Iraq,IRQ,2017,0.028874483
Iraq,IRQ,2018,0.15649629
Iraq,IRQ,2019,0.16058654
Iraq,IRQ,2020,0.17973663
Iraq,IRQ,2021,0.16707063
Ireland,IRL,1965,0
Ireland,IRL,1966,0
Ireland,IRL,1967,0
Ireland,IRL,1968,0
Ireland,IRL,1969,0
Ireland,IRL,1970,0
Ireland,IRL,1971,0
Ireland,IRL,1972,0
Ireland,IRL,1973,0
Ireland,IRL,1974,0
Ireland,IRL,1975,0
Ireland,IRL,1976,0
Ireland,IRL,1977,0
Ireland,IRL,1978,0
Ireland,IRL,1979,0
Ireland,IRL,1980,0
Ireland,IRL,1981,0
Ireland,IRL,1982,0
Ireland,IRL,1983,0
Ireland,IRL,1984,0
Ireland,IRL,1985,0
Ireland,IRL,1986,0
Ireland,IRL,1987,0
Ireland,IRL,1988,0
Ireland,IRL,1989,0
Ireland,IRL,1990,0
Ireland,IRL,1991,0
Ireland,IRL,1992,0
Ireland,IRL,1993,0
Ireland,IRL,1994,0
Ireland,IRL,1995,0
Ireland,IRL,1996,0
Ireland,IRL,1997,0
Ireland,IRL,1998,0
Ireland,IRL,1999,0
Ireland,IRL,2000,0
Ireland,IRL,2001,0
Ireland,IRL,2002,0
Ireland,IRL,2003,0
Ireland,IRL,2004,0
Ireland,IRL,2005,0
Ireland,IRL,2006,0
Ireland,IRL,2007,0
Ireland,IRL,2008,0
Ireland,IRL,2009,0.0006611644
Ireland,IRL,2010,0.0007381828
Ireland,IRL,2011,0.0008723593
Ireland,IRL,2012,0.0010533693
Ireland,IRL,2013,0.001156916
Ireland,IRL,2014,0.0015621672
Ireland,IRL,2015,0.0024994675
Ireland,IRL,2016,0.008760874
Ireland,IRL,2017,0.016850302
Ireland,IRL,2018,0.030770939
Ireland,IRL,2019,0.0565856
Ireland,IRL,2020,0.095767386
Ireland,IRL,2021,0.09553387
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0
Israel,ISR,1982,0
Israel,ISR,1983,0
Israel,ISR,1984,0
Israel,ISR,1985,0
Israel,ISR,1986,0
Israel,ISR,1987,0
Israel,ISR,1988,0
Israel,ISR,1989,0
Israel,ISR,1990,0
Israel,ISR,1991,0
Israel,ISR,1992,0
Israel,ISR,1993,0
Israel,ISR,1994,0
Israel,ISR,1995,0
Israel,ISR,1996,0
Israel,ISR,1997,0
Israel,ISR,1998,0
Israel,ISR,1999,0
Israel,ISR,2000,0
Israel,ISR,2001,0
Israel,ISR,2002,0
Israel,ISR,2003,0
Israel,ISR,2004,0
Israel,ISR,2005,0
Israel,ISR,2006,0
Israel,ISR,2007,0
Israel,ISR,2008,0
Israel,ISR,2009,0.026252601
Israel,ISR,2010,0.073176764
Israel,ISR,2011,0.19582315
Israel,ISR,2012,0.35759327
Israel,ISR,2013,0.50286925
Israel,ISR,2014,0.87130123
Israel,ISR,2015,1.188044
Israel,ISR,2016,1.5563754
Israel,ISR,2017,1.5234597
Israel,ISR,2018,1.657834
Israel,ISR,2019,2.7179847
Israel,ISR,2020,3.8263972
Israel,ISR,2021,4.860816
Italy,ITA,1965,0
Italy,ITA,1966,0
Italy,ITA,1967,0
Italy,ITA,1968,0
Italy,ITA,1969,0
Italy,ITA,1970,0
Italy,ITA,1971,0
Italy,ITA,1972,0
Italy,ITA,1973,0
Italy,ITA,1974,0
Italy,ITA,1975,0
Italy,ITA,1976,0
Italy,ITA,1977,0
Italy,ITA,1978,0
Italy,ITA,1979,0
Italy,ITA,1980,0
Italy,ITA,1981,0
Italy,ITA,1982,0
Italy,ITA,1983,0
Italy,ITA,1984,0
Italy,ITA,1985,0
Italy,ITA,1986,0
Italy,ITA,1987,0
Italy,ITA,1988,0
Italy,ITA,1989,0.00032733235
Italy,ITA,1990,0.0006379548
Italy,ITA,1991,0.0007724388
Italy,ITA,1992,0.0013966676
Italy,ITA,1993,0.0017440219
Italy,ITA,1994,0.0017479748
Italy,ITA,1995,0.001985173
Italy,ITA,1996,0.002138538
Italy,ITA,1997,0.002252327
Italy,ITA,1998,0.0023484754
Italy,ITA,1999,0.0024268276
Italy,ITA,2000,0.0025354265
Italy,ITA,2001,0.0026611239
Italy,ITA,2002,0.0029421605
Italy,ITA,2003,0.0032376759
Italy,ITA,2004,0.0038028224
Italy,ITA,2005,0.0040343525
Italy,ITA,2006,0.0045473105
Italy,ITA,2007,0.005133233
Italy,ITA,2008,0.025680184
Italy,ITA,2009,0.09588988
Italy,ITA,2010,0.25970128
Italy,ITA,2011,1.4906362
Italy,ITA,2012,2.6605363
Italy,ITA,2013,3.1657133
Italy,ITA,2014,3.4290154
Italy,ITA,2015,3.4116962
Italy,ITA,2016,3.2566078
Italy,ITA,2017,3.5292122
Italy,ITA,2018,3.2334094
Italy,ITA,2019,3.4286547
Italy,ITA,2020,3.918418
Italy,ITA,2021,3.7155635
Japan,JPN,1965,0
Japan,JPN,1966,0
Japan,JPN,1967,0
Japan,JPN,1968,0
Japan,JPN,1969,0
Japan,JPN,1970,0
Japan,JPN,1971,0
Japan,JPN,1972,0
Japan,JPN,1973,0
Japan,JPN,1974,0
Japan,JPN,1975,0
Japan,JPN,1976,0
Japan,JPN,1977,0
Japan,JPN,1978,0
Japan,JPN,1979,0
Japan,JPN,1980,0
Japan,JPN,1981,0
Japan,JPN,1982,0
Japan,JPN,1983,0
Japan,JPN,1984,0
Japan,JPN,1985,0
Japan,JPN,1986,0
Japan,JPN,1987,0
Japan,JPN,1988,0
Japan,JPN,1989,0
Japan,JPN,1990,0.000056421573
Japan,JPN,1991,0.000055178225
Japan,JPN,1992,0.0005758287
Japan,JPN,1993,0.0012156068
Japan,JPN,1994,0.0015102685
Japan,JPN,1995,0.0019570666
Japan,JPN,1996,0.0026490774
Japan,JPN,1997,0.004592582
Japan,JPN,1998,0.0069704033
Japan,JPN,1999,0.010438241
Japan,JPN,2000,0.016297806
Japan,JPN,2001,0.023743154
Japan,JPN,2002,0.032741223
Japan,JPN,2003,0.04483781
Japan,JPN,2004,0.058709707
Japan,JPN,2005,0.07452642
Japan,JPN,2006,0.09087285
Japan,JPN,2007,0.105774604
Japan,JPN,2008,0.1200218
Japan,JPN,2009,0.15347949
Japan,JPN,2010,0.18705869
Japan,JPN,2011,0.26815343
Japan,JPN,2012,0.3640368
Japan,JPN,2013,0.63826704
Japan,JPN,2014,1.1873882
Japan,JPN,2015,1.7561655
Japan,JPN,2016,2.2182593
Japan,JPN,2017,2.72758
Japan,JPN,2018,3.1218371
Japan,JPN,2019,3.4736295
Japan,JPN,2020,4.146501
Japan,JPN,2021,4.5807147
Kazakhstan,KAZ,1990,0
Kazakhstan,KAZ,1991,0
Kazakhstan,KAZ,1992,0
Kazakhstan,KAZ,1993,0
Kazakhstan,KAZ,1994,0
Kazakhstan,KAZ,1995,0
Kazakhstan,KAZ,1996,0
Kazakhstan,KAZ,1997,0
Kazakhstan,KAZ,1998,0
Kazakhstan,KAZ,1999,0
Kazakhstan,KAZ,2000,0
Kazakhstan,KAZ,2001,0
Kazakhstan,KAZ,2002,0
Kazakhstan,KAZ,2003,0
Kazakhstan,KAZ,2004,0
Kazakhstan,KAZ,2005,0
Kazakhstan,KAZ,2006,0
Kazakhstan,KAZ,2007,0
Kazakhstan,KAZ,2008,0
Kazakhstan,KAZ,2009,0
Kazakhstan,KAZ,2010,0
Kazakhstan,KAZ,2011,0
Kazakhstan,KAZ,2012,0.000007842658
Kazakhstan,KAZ,2013,0.00029155848
Kazakhstan,KAZ,2014,0.0004470345
Kazakhstan,KAZ,2015,0.017429259
Kazakhstan,KAZ,2016,0.032481663
Kazakhstan,KAZ,2017,0.032162283
Kazakhstan,KAZ,2018,0.043895688
Kazakhstan,KAZ,2019,0.1222845
Kazakhstan,KAZ,2020,0.40441552
Kazakhstan,KAZ,2021,0.42697558
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0.00011575123
Kuwait,KWT,2014,0.0020358341
Kuwait,KWT,2015,0.003018346
Kuwait,KWT,2016,0.029127507
Kuwait,KWT,2017,0.029831793
Kuwait,KWT,2018,0.030219141
Kuwait,KWT,2019,0.032179818
Kuwait,KWT,2020,0.034382094
Kuwait,KWT,2021,0.03171152
Latvia,LVA,1990,0
Latvia,LVA,1991,0
Latvia,LVA,1992,0
Latvia,LVA,1993,0
Latvia,LVA,1994,0
Latvia,LVA,1995,0
Latvia,LVA,1996,0
Latvia,LVA,1997,0
Latvia,LVA,1998,0
Latvia,LVA,1999,0
Latvia,LVA,2000,0
Latvia,LVA,2001,0
Latvia,LVA,2002,0
Latvia,LVA,2003,0
Latvia,LVA,2004,0
Latvia,LVA,2005,0
Latvia,LVA,2006,0
Latvia,LVA,2007,0
Latvia,LVA,2008,0
Latvia,LVA,2009,0
Latvia,LVA,2010,0
Latvia,LVA,2011,0.001246671
Latvia,LVA,2012,0.0011914874
Latvia,LVA,2013,0.0012300282
Latvia,LVA,2014,0.0013293945
Latvia,LVA,2015,0.0012911017
Latvia,LVA,2016,0.0022971209
Latvia,LVA,2017,0.0023940944
Latvia,LVA,2018,0.0077157556
Latvia,LVA,2019,0.018473879
Latvia,LVA,2020,0.03126256
Latvia,LVA,2021,0.029941818
Lithuania,LTU,1990,0
Lithuania,LTU,1991,0
Lithuania,LTU,1992,0
Lithuania,LTU,1993,0
Lithuania,LTU,1994,0
Lithuania,LTU,1995,0
Lithuania,LTU,1996,0
Lithuania,LTU,1997,0
Lithuania,LTU,1998,0
Lithuania,LTU,1999,0
Lithuania,LTU,2000,0
Lithuania,LTU,2001,0
Lithuania,LTU,2002,0
Lithuania,LTU,2003,0
Lithuania,LTU,2004,0
Lithuania,LTU,2005,0
Lithuania,LTU,2006,0
Lithuania,LTU,2007,0
Lithuania,LTU,2008,0
Lithuania,LTU,2009,0
Lithuania,LTU,2010,0
Lithuania,LTU,2011,0.0004041821
Lithuania,LTU,2012,0.009198059
Lithuania,LTU,2013,0.19273393
Lithuania,LTU,2014,0.32348496
Lithuania,LTU,2015,0.30903018
Lithuania,LTU,2016,0.27364072
Lithuania,LTU,2017,0.26333246
Lithuania,LTU,2018,0.325174
Lithuania,LTU,2019,0.34222206
Lithuania,LTU,2020,0.48338482
Lithuania,LTU,2021,0.46113926
Lower-middle-income countries,,1965,0
Lower-middle-income countries,,1966,0
Lower-middle-income countries,,1967,0
Lower-middle-income countries,,1968,0
Lower-middle-income countries,,1969,0
Lower-middle-income countries,,1970,0
Lower-middle-income countries,,1971,0
Lower-middle-income countries,,1972,0
Lower-middle-income countries,,1973,0
Lower-middle-income countries,,1974,0
Lower-middle-income countries,,1975,0
Lower-middle-income countries,,1976,0
Lower-middle-income countries,,1977,0
Lower-middle-income countries,,1978,0
Lower-middle-income countries,,1979,0
Lower-middle-income countries,,1980,0
Lower-middle-income countries,,1981,0
Lower-middle-income countries,,1982,0
Lower-middle-income countries,,1983,0
Lower-middle-income countries,,1984,0
Lower-middle-income countries,,1985,0
Lower-middle-income countries,,1986,0
Lower-middle-income countries,,1987,0
Lower-middle-income countries,,1988,0
Lower-middle-income countries,,1989,0
Lower-middle-income countries,,1990,0
Lower-middle-income countries,,1991,0
Lower-middle-income countries,,1992,0
Lower-middle-income countries,,1993,0
Lower-middle-income countries,,1994,0
Lower-middle-income countries,,1995,0.000033183136
Lower-middle-income countries,,1996,0.00019261189
Lower-middle-income countries,,1997,0.00018727606
Lower-middle-income countries,,1998,0.00018225968
Lower-middle-income countries,,1999,0.00017489547
Lower-middle-income countries,,2000,0.00021398219
Lower-middle-income countries,,2001,0.0003474498
Lower-middle-income countries,,2002,0.00040930844
Lower-middle-income countries,,2003,0.0005098934
Lower-middle-income countries,,2004,0.0005744925
Lower-middle-income countries,,2005,0.00063768064
Lower-middle-income countries,,2006,0.00043525748
Lower-middle-income countries,,2007,0.0015217875
Lower-middle-income countries,,2008,0.001698795
Lower-middle-income countries,,2009,0.0021358863
Lower-middle-income countries,,2010,0.0038548554
Lower-middle-income countries,,2011,0.020142779
Lower-middle-income countries,,2012,0.049843192
Lower-middle-income countries,,2013,0.06733976
Lower-middle-income countries,,2014,0.088734
Lower-middle-income countries,,2015,0.11457611
Lower-middle-income countries,,2016,0.20798284
Lower-middle-income countries,,2017,0.3515668
Lower-middle-income countries,,2018,0.53245157
Lower-middle-income countries,,2019,0.7422698
Lower-middle-income countries,,2020,1.0528486
Lower-middle-income countries,,2021,1.2948816
